hour;SE3;NO1;DK1
3043;6.49;96.89;17.57
3044;6.68;85.03;17.45
3045;6.77;85.09;17.45
3046;7.02;99.05;17.39
3047;6.63;11.97;17.39
3048;6.1;6.66;17.39
3049;6.24;7.9;17.39
3050;6.08;8.19;17.39
3051;6.12;9.66;17.39
3052;6.38;11.47;17.39
3053;6.65;11.89;17.39
3054;7.32;19.54;17.46
3055;12.91;20.83;17.74
3056;25.03;27.95;17.74
3057;24.98;26.88;17.74
3058;21.54;60.19;17.74
3059;19.7;25.95;17.74
3060;19.06;25.94;17.74
3061;17.06;17;17.74
3062;15.41;17.23;17.74
3063;13.96;20.95;17.74
3064;12.77;46.08;17.74
3065;10.73;97.22;17.86
3066;13.92;104.13;17.92
3067;16.94;139.23;17.74
3068;15.72;166.61;17.74
3069;14.78;192.33;17.74
3070;15.43;184.72;17.74
3071;8.12;165.79;17.61
3072;7.76;123.57;17.57
3073;7.66;111.19;17.57
3074;7.46;101.18;17.57
3075;7.42;101.18;17.55
3076;7.44;103.88;17.56
3077;7.49;110.5;17.57
3078;7.6;134.77;17.74
3079;8.05;234.24;17.74
3080;28.43;256.23;17.92
3081;25.74;250.04;17.74
3082;13.97;219.21;17.74
3083;9.79;199.95;17.74
3084;8.4;194.39;17.74
3085;8.03;185.51;17.74
3086;7.72;183.46;17.74
3087;7.48;175.24;17.74
3088;7.31;179.53;17.74
3089;7.3;132.86;17.74
3090;7.46;177.92;17.74
3091;7.56;202.89;17.74
3092;7.64;202.28;17.74
3093;7.72;201.89;17.39
3094;7.79;200.07;17.39
3095;7.57;140.09;17.39
3096;7.35;14.45;17.39
3097;7.85;12.76;17.39
3098;7.72;12.23;17.22
3099;7.6;12.19;17.22
3100;7.6;12.38;16.82
3101;7.62;12.78;17.22
3102;7.69;18.99;17.23
3103;7.98;29.95;17.55
3104;7.89;196.03;17.57
3105;8.09;198.65;17.57
3106;8.52;195.54;17.22
3107;8.63;108.57;17.39
3108;8.6;99.1;17.39
3109;8.47;99.02;17.39
3110;8.23;86.31;17.39
3111;8.07;76.76;17.39
3112;7.97;55.09;17.39
3113;7.97;49.47;17.39
3114;8.16;96.2;17.39
3115;8.45;93.95;17.39
3116;8.53;53.18;17.39
3117;8.46;50.1;12.67
3118;8.52;31.54;11.89
3119;8.08;30;11.77
3120;7.83;25.95;0
3121;8.07;7.37;11.66
3122;7.9;6.9;11.77
3123;7.78;6.66;12.3
3124;7.67;6.63;12.42
3125;7.53;7.12;12.58
3126;7.41;15.21;12.67
3127;7.38;117.66;12.93
3128;7.53;175.02;12.93
3129;7.71;189.54;12.93
3130;7.86;183.91;12.93
3131;7.85;144.9;12.93
3132;7.73;97.53;12.93
3133;7.53;70.1;12.93
3134;6.54;28.4;12.93
3135;5.95;27.68;12.93
3136;5.72;31.26;12.93
3137;6.21;79.05;12.93
3138;7.19;117.6;12.93
3139;7.9;175.04;12.93
3140;8.07;175.05;12.93
3141;8.14;163.31;12.65
3142;8.28;139.96;0
3143;8.16;81.49;0
3144;7.87;32.43;0
3145;7.01;35.33;0
3146;6.05;49.32;0
3147;5.65;49.94;0
3148;5.37;48.87;0
3149;5.61;47.12;12
3150;6.93;47.88;12.67
3151;8.26;111.28;17.39
3152;16.97;132.27;17.39
3153;24.95;91.87;17.39
3154;22.5;94.62;17.39
3155;18.19;51.76;17.39
3156;17.19;40.01;17.39
3157;16.46;32.38;17.44
3158;12.86;29.87;17.44
3159;8.43;28.65;17.39
3160;8.01;28.04;17.39
3161;8.07;25.6;17.64
3162;13.89;29.18;17.39
3163;18.33;29.48;17.39
3164;22;86.03;17.39
3165;22.24;165.04;17.39
3166;23.97;165.02;12.67
3167;13.91;119.67;12.67
3168;8.39;14.87;12.42
3169;8.91;13.84;12.55
3170;8.79;15.08;12.42
3171;8.83;22.65;12.55
3172;8.93;28.18;12.67
3173;9.13;30.04;17.38
3174;10.79;133.26;17.39
3175;22.83;178.64;17.39
3176;33.36;181.48;17.39
3177;26.68;181.89;17.39
3178;24;180.01;17.39
3179;19.02;168.78;17.05
3180;12.91;120;12.42
3181;11.25;89.81;0
3182;10.46;60.5;0
3183;9.96;25.66;0.4
3184;9.45;29.8;0.4
3185;9;49.1;0.4
3186;9.65;77.6;0.4
3187;12.7;131.1;0.17
3188;12.94;79.91;0
3189;11.32;51.04;0
3190;10.88;42.09;0
3191;9.73;30.19;0
3192;8.79;24.6;0
3193;12.28;18.21;0
3194;11.81;11.76;0
3195;11.58;10.64;0
3196;11.57;11.02;0
3197;11.82;10.45;0
3198;12.64;8.48;0
3199;15.73;7.85;0
3200;43.68;10.13;0
3201;43.09;9.87;0
3202;35.8;10.06;0
3203;35.79;8.92;0
3204;34;9.71;0
3205;32.44;9.76;0
3206;30.49;7.28;0
3207;28.8;6.13;0
3208;28.72;6.13;0
3209;28.33;6.54;0
3210;34.88;7.09;0
3211;41.71;7.5;0.22
3212;42.56;12.19;0
3213;33.5;88.04;0
3214;29.87;12.19;0
3215;23.91;7.5;0
3216;20.06;6.78;0
3217;18.15;7.14;0
3218;14.87;6.91;0
3219;14.69;6.91;0
3220;14.92;7.01;0
3221;15.13;7.1;0
3222;17.93;7.36;0
3223;22.44;7.39;0.21
3224;39.61;20.08;0.23
3225;44.21;111.31;0.22
3226;27.44;107.95;0.22
3227;24.28;85.75;0.22
3228;23;48.06;0.22
3229;21.32;41.36;13.33
3230;19.5;7.28;12.67
3231;14.68;7.04;17.2
3232;13.79;7.07;17.2
3233;13.26;34.54;17.21
3234;13.39;107.77;17.21
3235;13.42;139.97;17.21
3236;13.52;172.44;17.22
3237;13.72;166.77;17.22
3238;13.92;177.42;16.36
3239;13.55;130.01;12.55
3240;12.01;70.01;12.55
3241;12.22;7.33;12.55
3242;11.88;6.78;12.55
3243;11.6;6.17;12.55
3244;11.95;6.53;12.67
3245;11.84;7.3;16.74
3246;12.51;80;17.39
3247;14.66;139.21;17.39
3248;21.59;180.09;17.72
3249;24.33;183.88;17.72
3250;15.11;183.27;17.58
3251;14.51;183.37;17.72
3252;13.91;183.52;17.72
3253;12.7;179.96;17.72
3254;11.98;143.56;17.6
3255;11.35;135.49;17.72
3256;11.04;145.62;17.48
3257;10.87;146.04;17.61
3258;11.14;165.09;17.61
3259;12.64;179.33;17.62
3260;12.68;180.02;17.39
3261;12.79;179.18;17.5
3262;13.41;178.28;17.48
3263;13.04;135.8;16.8
3264;11.91;34.95;16.8
3265;10.53;11.95;17.05
3266;9.76;10.26;16.81
3267;9.12;9.08;17.05
3268;9.04;10.61;17.39
3269;8.73;8.54;17.39
3270;8.76;28.71;17.39
3271;8.67;45.64;17.74
3272;8.55;175.7;17.74
3273;9.85;179.94;17.74
3274;10.17;184.95;17.74
3275;10.08;187.88;17.74
3276;9.84;184.73;17.74
3277;9.33;183.86;17.74
3278;8.82;183.82;17.74
3279;8.47;182.86;17.74
3280;8.33;181.03;17.74
3281;8.52;179.06;17.74
3282;9.11;178.14;18.1
3283;9.84;180.09;17.74
3284;10.03;177.2;17.74
3285;10.05;177.35;17.74
3286;10.09;176.88;17.74
3287;10.15;120.33;17.74
3288;9.55;33.93;17.74
3289;9.78;23.16;17.74
3290;9.03;18.49;17.74
3291;8.47;12.58;17.74
3292;8.36;12.58;17.74
3293;8.08;12.45;17.74
3294;8.06;28.43;17.74
3295;8.52;42.26;17.74
3296;9.77;170.02;17.74
3297;10.19;183.51;17.74
3298;9.54;178.31;17.74
3299;9.96;157.53;17.74
3300;9.84;139.71;17.74
3301;9.48;128.46;17.74
3302;9.13;89.92;17.74
3303;8.98;68.85;17.74
3304;9.01;69.03;17.74
3305;9.26;65.36;17.74
3306;9.76;154.93;17.74
3307;11.97;149.98;17.74
3308;12.5;136.53;17.74
3309;12.92;127.43;17.74
3310;13.23;89.93;17.74
3311;12.86;51.4;17.74
3312;12.14;40.86;17.74
3313;12.83;80.81;17.74
3314;12.8;78.56;17.74
3315;12.69;63.12;17.74
3316;12.54;66.46;17.74
3317;12.93;87.88;17.74
3318;13.56;134.04;17.74
3319;14.1;184.9;17.74
3320;27.94;222.96;17.74
3321;29.91;249.31;17.74
3322;22.96;229.93;17.74
3323;18.91;198.22;17.74
3324;16.9;183.99;17.74
3325;15.36;180.65;17.74
3326;14.04;178.78;17.74
3327;13.26;176.2;17.39
3328;12.85;181.55;17.39
3329;13.44;190.6;17.39
3330;19.07;200.68;17.39
3331;22.47;200.67;17.39
3332;25.7;192.28;16.98
3333;17.51;195.91;0
3334;14.94;196.01;0
3335;13.17;190.24;0
3336;12.61;100.4;0
3337;13.29;85.21;0
3338;12.99;88.07;0
3339;12.85;86.56;0
3340;12.86;47.47;0
3341;13;45.18;0
3342;14.27;61;0
3343;14.97;131.93;0
3344;24.99;189.99;0
3345;27.14;202.48;0
3346;22.96;197.89;0
3347;20.07;198.02;0
3348;20.13;195.11;0
3349;19.31;191.28;0
3350;17.02;184.18;0
3351;17.08;179.96;0
3352;15.34;183.02;0
3353;13.9;184.11;0
3354;20.94;185.31;0
3355;27.98;186.23;0
3356;34.89;184.08;0
3357;18.97;183.55;0
3358;35;154.95;0
3359;16.15;87.92;0
3360;12.96;53.36;0
3361;13.36;45.71;0
3362;12.9;44.73;0
3363;12.78;45.83;0
3364;12.84;49.32;0
3365;12.92;57.58;0
3366;14.14;70.49;0
3367;20.94;35.89;0
3368;56.69;52.96;0
3369;57;110.8;0
3370;49.96;83.93;0
3371;49.74;74.99;0
3372;46.88;52.43;0
3373;45.48;43.26;0
3374;31.54;34.39;0
3375;22.93;20.56;0
3376;23.06;32.57;0
3377;19.95;30.78;0
3378;20.06;79.54;0.02
3379;20.96;157.4;0.02
3380;19.97;168.8;0.02
3381;16.04;174.35;0
3382;16.95;179.24;0
3383;15.2;183.02;0
3384;13.62;144.43;0
3385;15.43;100.01;0
3386;13.7;74.51;0
3387;13.05;75.87;0
3388;12.94;77.24;0
3389;12.8;76.26;0
3390;12.25;76.89;0.01
3391;12.24;54.84;12.67
3392;13.44;75.39;17.39
3393;14.33;135.07;17.39
3394;14.92;146.36;17.39
3395;14.82;138.29;17.39
3396;14.92;138.25;17.39
3397;14.81;136.95;17.39
3398;13.29;109.92;17.39
3399;12.2;101.4;17.37
3400;13.83;103.7;17.39
3401;14.19;133.19;17.39
3402;15.91;139.01;17.39
3403;15.93;166.51;17.1
3404;14.67;176.88;0.02
3405;12.94;181.29;0
3406;12.69;180.84;0
3407;12.27;179.91;0
3408;9.88;134.46;0
3409;12.69;149.16;0
3410;12.29;116.44;0
3411;11.58;116.12;0
3412;10.43;126.74;0
3413;9.1;126.5;0
3414;9.41;165.36;0
3415;11.65;173.8;0
3416;13.86;203.26;0
3417;16.93;230.02;0
3418;18.87;220.97;0
3419;15.34;211.98;0
3420;12.06;184.91;0
3421;10.58;180.86;0
3422;9.79;171.73;0
3423;8.06;171.63;0
3424;7.53;169.93;0
3425;7.03;171.04;0
3426;7.09;176.36;0
3427;7.28;176.94;0.02
3428;7.13;174.58;0
3429;6.86;171.75;0
3430;6.87;168.98;0
3431;6.15;131.17;0
3432;5.42;46.91;0
3433;4.03;35.62;0
3434;3.99;32.01;0
3435;3.82;31.17;0
3436;3.76;30.89;0
3437;3.76;28.89;0
3438;3.94;26.03;12.42
3439;4.02;55.44;17.39
3440;3.96;154.44;17.39
3441;5.02;163.49;17.39
3442;5.16;143.4;17.39
3443;5.12;76.66;17.39
3444;4.54;49.85;17.39
3445;3.91;36.42;17.39
3446;3.57;33.19;17.39
3447;2.12;28.61;17.39
3448;1.88;26.53;17.57
3449;1.91;24.83;17.57
3450;2.79;100.06;17.64
3451;3.97;107.3;17.74
3452;5.02;113.55;17.64
3453;5.03;100.35;17.57
3454;5.05;66.55;17.57
3455;4.98;15.34;17.05
3456;4.06;6.69;16.53
3457;1.84;36.21;16.32
3458;1.59;80.07;16.32
3459;1.43;25.09;16.51
3460;1.15;30.2;16.6
3461;0.94;29.99;17.39
3462;0.95;156.07;17.39
3463;1.11;163.41;17.39
3464;1.32;230;17.39
3465;1.74;222.41;17.39
3466;2.53;193.06;17.39
3467;4.06;167.14;17.39
3468;4.07;161.5;17.64
3469;4.02;157.95;17.57
3470;3.91;141.69;17.39
3471;3.75;134.48;17.39
3472;4.09;120.21;17.39
3473;5.06;121.1;17.39
3474;6.57;148.05;17.64
3475;7.38;157.69;17.64
3476;8.03;159.83;17.64
3477;11.6;159.03;17.64
3478;11.76;155.47;17.45
3479;11.58;143.86;17.64
3480;8;36.22;17.45
3481;8.58;30;17.39
3482;7.96;23.86;17.39
3483;8.03;21.44;17.39
3484;7.59;21.59;17.39
3485;7.73;22.21;17.47
3486;9.99;22.55;17.64
3487;15.95;27.64;17.74
3488;21.09;33.29;17.74
3489;23.93;35.68;17.74
3490;20.92;20.11;17.74
3491;20;6.47;17.74
3492;20.94;6.18;17.74
3493;17.5;5.63;17.74
3494;15.47;4.8;17.74
3495;14.38;3.65;17.64
3496;14;3.24;17.57
3497;15.75;4.16;17.57
3498;18.9;22.23;17.57
3499;23.53;46.28;17.57
3500;26.08;42.09;17.25
3501;24.11;44.09;15.6
3502;29.9;39.19;0
3503;18.57;33.24;0
3504;14.37;29.79;0
3505;16.67;23.5;12.42
3506;16.05;23.1;12.67
3507;15.96;21.97;16.67
3508;15.12;20.95;17.05
3509;14.36;20.31;17.39
3510;16.8;20.03;17.39
3511;15.93;26.39;17.39
3512;40.05;37.85;17.56
3513;50.82;39.06;17.39
3514;47.71;31.05;17.39
3515;39.94;16.28;17.39
3516;36.02;11.56;17.57
3517;21;10.01;17.39
3518;19.75;7.06;17.57
3519;19.98;5.95;17.39
3520;15.99;5.06;17.57
3521;13.86;4;17.64
3522;13.69;3.69;17.64
3523;10.76;6.94;17.74
3524;10.07;17.56;17.61
3525;9.74;16.18;17.57
3526;9.62;11.67;17.39
3527;9.31;7.04;17.39
3528;7.74;5.38;17.39
3529;5.7;7.49;17.39
3530;4.08;5.47;17.39
3531;3.14;3.69;17.39
3532;2.55;2.73;17.39
3533;3.03;2.92;17.6
3534;6.65;1.93;17.74
3535;9.35;2.97;17.74
3536;10.81;1.91;17.74
3537;26.85;0.72;17.74
3538;24.1;1.35;17.74
3539;21.16;1.51;17.74
3540;21.89;1.87;17.74
3541;20.08;1.79;17.74
3542;16.03;1.73;17.74
3543;10.33;1.86;17.74
3544;9.83;2.23;17.74
3545;8.71;3.28;17.74
3546;8.73;12.87;17.74
3547;9.37;77.53;17.74
3548;9.12;125.12;17.64
3549;9.12;135.63;17.39
3550;8.38;121.6;17.38
3551;6.95;31.5;16.16
3552;5.02;29.12;16
3553;1.9;41.67;16.16
3554;1.5;39.05;16
3555;1.49;37.22;16
3556;1.5;36.02;16
3557;1.73;42.28;16.44
3558;4.03;73.18;17.22
3559;4.83;85.06;17.39
3560;22.96;117.01;17.57
3561;27.75;132.01;17.57
3562;22.99;140.08;17.39
3563;20.15;140;17.39
3564;18.97;145.06;17.39
3565;18.91;141;17.39
3566;17.03;133.49;17.39
3567;16.9;123.78;17.39
3568;16.19;121.59;17.39
3569;15.48;120;17.39
3570;19.99;150;17.39
3571;22.93;157.04;17.39
3572;22.98;159.44;17.39
3573;19;158.11;17.39
3574;19.97;154.4;17.39
3575;5.05;146.66;16.56
3576;4.63;139.02;16.16
3577;3.27;135.23;16.16
3578;2.59;126.44;15.54
3579;2.08;124.63;15.53
3580;2.24;131.26;16.16
3581;2.49;135.62;16.88
3582;4.4;143.8;17.39
3583;5.09;162.06;17.57
3584;37.2;182.55;17.64
3585;30.92;196.21;17.57
3586;24.4;191.62;17.6
3587;22.35;191.16;17.64
3588;20.68;183.75;17.55
3589;19.91;177.08;17.44
3590;19.04;177.35;17.44
3591;16.15;177.03;17.44
3592;17.3;189.97;17.44
3593;17.66;193.98;17.48
3594;22.31;185.19;17.45
3595;25.06;191.54;17.39
3596;23.95;175.37;17.33
3597;19.94;173.54;16.59
3598;18.92;167.79;12.55
3599;4.87;164.12;0
3600;4.03;110.77;0
3601;3.93;80.82;0
3602;3.38;39.07;0
3603;2.95;32.51;0
3604;2.32;31.36;0
3605;2.1;31.57;12.3
3606;3.18;52.09;15.91
3607;3.78;115.31;17.39
3608;4.33;176.8;17.39
3609;5.18;200.37;17.39
3610;11.71;199.93;17.39
3611;9.11;194.41;17.39
3612;6.99;187.89;17.39
3613;9.21;185.7;17.39
3614;4.68;178.37;17.39
3615;2.61;157.35;17.39
3616;2.17;140.01;17.39
3617;4.27;118.89;17.39
3618;4.61;169.92;17.39
3619;4.83;171.12;17.39
3620;4.9;136.69;17.39
3621;4.76;81.95;17.39
3622;4.53;47.48;17.39
3623;3.51;30.65;17.39
3624;1.87;18.42;17.05
3625;2.33;10;17.39
3626;2.06;9.5;17.39
3627;1.96;9;17.39
3628;1.91;9.99;17.39
3629;1.76;11.59;17.39
3630;1.91;31.88;17.39
3631;1.94;84.21;17.39
3632;2.7;139.6;17.39
3633;2.52;187.61;17.39
3634;1.74;149.99;17.39
3635;1.39;100.49;17.39
3636;1.08;101.48;17.39
3637;0.93;109.77;17.39
3638;0.93;110.05;17.57
3639;0.87;105.95;17.64
3640;0.86;112;17.64
3641;0.93;119.42;17.64
3642;1.45;183.09;17.64
3643;2.2;202.02;17.58
3644;4.5;183.05;17.46
3645;5.31;179.71;17.59
3646;4.99;182.32;16.79
3647;4.83;178.82;16.07
3648;3.88;149.84;16.05
3649;4.54;152.27;12.67
3650;4.16;122.25;15.91
3651;4.54;96.7;16.07
3652;4.56;91.9;16.74
3653;3.97;103.9;17.39
3654;5.63;148.39;17.39
3655;7.31;164.51;17.39
3656;10.05;223.1;17.63
3657;10.96;218.13;17.64
3658;9.17;188.76;17.64
3659;4.87;168.42;17.64
3660;4.87;162.31;17.74
3661;4.79;156.9;17.74
3662;4.57;149.14;17.74
3663;4.09;146.85;17.74
3664;3.79;148.88;17.74
3665;3.6;158.13;17.74
3666;11.26;166.19;17.74
3667;16.57;174;17.74
3668;22;170.5;17.64
3669;22.53;169.9;17.57
3670;22.36;170;17.39
3671;17.97;110.06;17.39
3672;5.26;25.09;17.39
3673;7.13;18.02;17.39
3674;5.71;12.39;17.39
3675;4.87;11.74;17.39
3676;4.84;11.61;17.39
3677;5.26;12.36;17.39
3678;10.96;33.5;17.39
3679;32.06;160.92;17.64
3680;48.83;215.13;17.64
3681;56.55;199.98;17.64
3682;48.77;185.15;17.57
3683;46.68;175.65;17.57
3684;40.08;161.85;17.57
3685;22.96;158.04;17.57
3686;20.02;150.23;17.57
3687;19.49;150.01;17.39
3688;18.5;149.33;17.64
3689;20.58;153.82;17.57
3690;26.66;160.61;17.39
3691;45.26;166.01;17.39
3692;49.89;167.51;17.39
3693;46.36;167.39;17.32
3694;44.08;166.35;17.05
3695;31.98;161.58;12.67
3696;14.92;152.48;12.67
3697;15.15;146.84;12.42
3698;15.32;143.63;12.42
3699;13.78;125.69;0
3700;14.57;102.53;0
3701;14.94;56.19;0
3702;17.21;78;12.42
3703;34.75;144.39;16.29
3704;52.68;146.96;16.3
3705;52.5;164.99;16.3
3706;48.78;165.04;16.3
3707;47.84;162.09;16.31
3708;50.78;139.98;17.05
3709;52.96;135.14;16.82
3710;48.9;114.28;16.49
3711;51.57;94.86;16.49
3712;39.62;118.99;16.82
3713;32.09;141.42;16.82
3714;44.11;158.92;16.82
3715;45.21;174.87;16.94
3716;45.55;194.95;15.67
3717;40.1;199.83;12.42
3718;32.6;181.7;12.09
3719;27.91;168.75;10.9
3720;22.64;163.27;10.9
3721;15.98;144.5;0
3722;13.98;142.03;0
3723;13.96;138.93;0
3724;13.94;133.21;0
3725;14.83;132.1;0
3726;23.25;100.07;12.1
3727;28.13;4.5;12.1
3728;46.77;5.7;12.67
3729;56.81;6.16;12.67
3730;34.07;6.29;12.67
3731;32.6;6.28;12.93
3732;31.77;6.34;16.09
3733;30.5;6.26;16.63
3734;28.93;5.52;17.03
3735;26.13;5.69;17.03
3736;26;6.23;16.4
3737;25.7;7.23;17.39
3738;26.38;13.99;17.27
3739;28.2;26.57;17.33
3740;26.07;85.09;17.39
3741;24.4;34.48;17.28
3742;23.37;38.53;17.05
3743;18.96;36.19;17.05
3744;9.53;25.06;16.88
3745;8.22;29.71;16.74
3746;5.13;27.89;16.89
3747;4.41;29.96;17.05
3748;3.75;31.64;17.31
3749;3.91;42.11;17.39
3750;9.07;51.64;17.39
3751;17.31;58.56;17.57
3752;28.96;90.01;17.74
3753;37.07;84.05;17.57
3754;33.07;57.05;17.57
3755;28.93;30.74;17.57
3756;31.42;11.33;17.39
3757;27.08;5.95;17.39
3758;24.59;5.56;17.39
3759;23.05;5.7;17.39
3760;23.59;9.4;17.57
3761;24.18;15.51;17.57
3762;28.87;80.09;17.57
3763;28.59;137.96;17.57
3764;28.67;134.52;17.39
3765;27.03;130.53;17.39
3766;25.89;32.03;17.37
3767;25.89;27.54;17.05
3768;20.16;17.21;17.05
3769;7.62;20.32;17.05
3770;1.49;19.38;17.05
3771;1.45;24.21;17.32
3772;1.43;27.94;17.39
3773;1.44;31.87;17.39
3774;1.42;58.63;17.39
3775;1.47;142.09;17.39
3776;2.81;179.25;17.39
3777;5.79;217.03;17.39
3778;5.65;210.99;17.39
3779;4.22;191;17.39
3780;3.26;173.32;17.39
3781;2.66;168.7;17.39
3782;1.85;164.65;17.39
3783;1.51;161.54;17.39
3784;1.96;160.86;17.39
3785;2.03;161.35;17.39
3786;5.36;167.97;17.39
3787;14.93;179.25;17.39
3788;8.52;212.8;17.39
3789;6.97;222;17.39
3790;6.68;172.96;17.05
3791;5.12;168.42;16.99
3792;3.47;150.66;16.99
3793;3.72;121.6;16.99
3794;2.42;101.03;16.99
3795;1.59;94.55;17.05
3796;1.53;86.23;17.25
3797;1.48;77.62;17.39
3798;1.48;96.64;17.39
3799;1.54;138.95;17.39
3800;1.63;157.34;17.39
3801;2.18;185.05;17.39
3802;2.88;198.93;17.39
3803;3.03;185.08;17.39
3804;2.95;177.89;17.39
3805;2.95;174.99;17.39
3806;2.77;169.02;17.44
3807;2.78;162.53;17.39
3808;3.27;144.99;17.39
3809;3.73;144.46;17.39
3810;5.14;147.35;17.39
3811;20.56;147.61;17.39
3812;24.76;150.07;17.39
3813;21.39;152.62;17.39
3814;25.85;149.95;17.39
3815;29.66;144.43;17.05
3816;7.13;121.86;16.67
3817;3.68;128.02;16.67
3818;2.85;127.64;16.9
3819;2.95;126.15;17.05
3820;3.15;125.37;17.33
3821;4.58;125.19;17.39
3822;7.06;126.99;17.39
3823;32.65;135.4;17.57
3824;42.95;151.42;17.57
3825;41.24;181.05;17.57
3826;38.9;186.1;17.58
3827;35.1;186.1;17.74
3828;35.86;183.55;17.74
3829;33.81;183.18;17.59
3830;32.72;166.61;17.57
3831;30.94;157.29;17.6
3832;30;154.04;17.57
3833;29.42;152.69;17.74
3834;33.31;159.77;17.58
3835;38.85;172.22;17.68
3836;38.65;191.97;17.57
3837;35.23;171.77;17.48
3838;34.6;165.32;17.39
3839;32.26;146.66;17.15
3840;11.04;137.26;16.65
3841;5.33;132.86;16.32
3842;3.81;131.18;16.32
3843;3.34;128.37;16.32
3844;3.11;111.84;16.57
3845;3.64;120.1;16.82
3846;7.21;131.39;17.39
3847;33.43;134.14;17.39
3848;47.74;147.49;17.39
3849;55.78;174.29;17.39
3850;55.67;174.24;17.39
3851;54.6;169.73;17.39
3852;55.23;159.09;17.39
3853;55.27;153.2;17.39
3854;40.07;143.45;17.39
3855;36.39;139.33;17.39
3856;33.49;134.06;17.39
3857;33.76;97.03;17.39
3858;41.61;68.99;17.39
3859;45.21;72.87;17.36
3860;48.07;68.46;17.15
3861;42.06;61.55;17.01
3862;36.57;52.72;12.55
3863;18.97;134.76;12.42
3864;8.38;40.74;0
3865;4.9;27.82;0
3866;4.07;19.72;0
3867;3.79;13.66;12.3
3868;3.72;13.63;12.42
3869;4.28;13.61;12.5
3870;8.01;14.26;12.81
3871;24.26;25.51;13.5
3872;35.5;34.49;13.5
3873;42.15;36.32;13.5
3874;41.06;29.58;13.5
3875;40.4;21.54;13.5
3876;35.81;13.51;13.5
3877;34.9;11.06;13.5
3878;34.14;9.77;13.5
3879;32.4;4.23;13.5
3880;28.66;10.08;13.5
3881;23.84;11.68;13.5
3882;31.11;13.29;13.52
3883;30.58;13.28;13.52
3884;19.99;15.24;13.5
3885;11.66;15.9;12.85
3886;9.28;21.37;12.67
3887;6.05;17.4;12.42
3888;3.5;11.73;4.52
3889;1.5;10.69;0
3890;1.46;10.09;4.52
3891;1.43;9.05;11.98
3892;1.42;9.09;12.29
3893;1.42;10.36;12.3
3894;1.5;11.41;12.55
3895;4.33;11.22;17.15
3896;8.2;19.88;17.39
3897;9.86;28.25;17.39
3898;9.36;31.25;17.39
3899;8.87;31.09;17.39
3900;8.04;30.02;17.39
3901;6.76;19.71;13.23
3902;5.22;5.02;12.97
3903;5.08;2;12.97
3904;5.06;9.95;12.97
3905;4.84;27.8;12.97
3906;4.91;35.66;12.97
3907;4.94;39.59;12.76
3908;4.75;45.23;12.42
3909;3.93;46.24;0
3910;2.94;44.82;0
3911;2.15;38.45;0
3912;1.46;24.55;0
3913;0.95;16.52;0
3914;0.83;15.17;0
3915;0.71;13.63;0
3916;0.67;14.3;0
3917;0.72;16.47;0
3918;1.4;25.69;11.82
3919;2.46;131.46;12.44
3920;4.14;190;12.44
3921;4.75;212.12;12.45
3922;4.66;179.22;12.45
3923;4.31;165.7;12.69
3924;4.01;146.48;12.69
3925;3.73;139.6;12.67
3926;3.35;106.06;12.67
3927;3;87.59;12.46
3928;2.9;85.23;12.46
3929;2.93;106.26;12.47
3930;2.92;138.19;12.42
3931;2.77;147.84;11.98
3932;2.68;167.05;0
3933;2.32;167.29;0
3934;2.04;165.92;0
3935;1.48;140;0
3936;1.42;30.47;0
3937;1.4;13.11;0
3938;1.21;8.97;0
3939;1.12;7.08;0
3940;1.03;7.49;0
3941;1.02;9.89;0
3942;1.16;13.85;0
3943;1.41;196.95;11.87
3944;1.48;227.88;12.26
3945;2.09;206.87;12.26
3946;2.81;179.03;12.26
3947;2.46;164.04;12.26
3948;2.22;163.75;12.26
3949;2.01;162.84;12.3
3950;1.87;157.51;12.3
3951;1.68;151.74;12.3
3952;1.51;163.95;12.3
3953;1.61;169.8;12.3
3954;1.97;197.87;12.3
3955;2.15;225.43;12.5
3956;1.81;229.34;12.3
3957;1.47;225.02;11.91
3958;1.41;229.97;11.91
3959;1.22;169.73;0
3960;1.14;99.73;0
3961;1.23;47.99;11.92
3962;0.98;10.84;11.92
3963;0.79;9.61;11.69
3964;0.5;9.82;0
3965;0.45;11.07;0
3966;0.8;15.81;11.93
3967;1.22;219.61;12.3
3968;1.66;246.95;12.3
3969;3.87;252.78;12.3
3970;4.63;213.58;12.3
3971;4.71;195.78;12.3
3972;4.53;175.37;12.3
3973;4.21;170.76;11.98
3974;3.94;172.2;11.98
3975;4.05;168.61;11.98
3976;4.4;170.24;11.98
3977;4.43;183.06;11.98
3978;4.77;218.19;12.22
3979;5.32;259.1;12.42
3980;7.53;219.1;12.22
3981;4.78;141.64;11.97
3982;4.45;99.95;0
3983;3.95;90.49;0
3984;3.2;23.53;0
3985;2.53;12.44;0
3986;1.49;9.29;0
3987;1.46;8.02;0
3988;1.45;7.76;0
3989;1.72;8.29;0
3990;8.11;23.64;11.99
3991;10.98;135.42;12.93
3992;34.92;222.49;12.93
3993;36.05;245;12.93
3994;35.89;216.49;12.93
3995;34.09;181.27;12.93
3996;34;163.48;12.93
3997;34.1;152.96;17.39
3998;33.15;116.89;17.39
3999;31.9;100;17.39
4000;31;98.56;17.39
4001;29.79;116.63;17.39
4002;32.21;165.21;17.39
4003;37.09;213.86;17.39
4004;42.48;205.75;17.39
4005;27.24;199.99;17.39
